Date,JPM_Return,BAC_Return,C_Return,WFC_Return,GS_Return,MS_Return,STT_Return,BK_Return,VIX_Level,Yield_Curve_Slope
2019-01-25,0.006306557933297085,0.017048192679145972,0.02067455289593747,0.0029967797882012766,0.014754114922297753,0.021875457836319542,0.018339225678453055,-0.0005613182516560371,17.420000076293945,0.4249999523162842
2019-01-28,0.0047283435289966,0.001688595392957994,-0.002658983082745858,-0.006203124383669219,-0.00509435140913064,-0.007707814816828944,-0.0153989374513952,0.0007487628686024561,18.8700008392334,0.41100001335144043
2019-01-29,0.002787398396258423,-0.008132710378855722,-0.01007402375894921,0.0006018323948876103,0.003897949366496729,-0.0037586508887720925,-0.01266196765187523,-0.015653373039410615,19.1299991607666,0.3469998836517334
2019-01-30,0.002301758795530498,-0.01094779575792387,0.015852373287393577,0.004803065790602334,0.009826966455884687,0.014121214234879375,0.005506387830155782,-0.0015218284631024598,17.65999984741211,0.3299999237060547
2019-01-31,-0.008754154023212562,-0.020855971465878104,0.003730180845110297,-0.014815194566944606,-0.022323420450343388,-0.011517376861730981,-0.0016908061975553286,-0.004005663678568035,16.56999969482422,0.2950000762939453
2019-02-01,0.0036649968314236745,-0.0031661331029576,-0.005326039018824141,0.0,-0.007451742811097218,-0.011412241064525444,0.0038008081493025037,0.0057175023954158894,16.139999389648438,0.3510000705718994
2019-02-04,0.003555299611614917,0.01746472056911808,0.006106679571142521,0.0030621894860467878,0.005986007574885001,0.015187711223578896,-0.000984000893733391,-0.004571312288182821,15.729999542236328,0.38899993896484375
2019-02-05,-0.004422319482967627,-0.003468532738026745,-0.003910308043276107,0.004271504556906029,0.001465735236212218,-0.00023538851689727677,-0.0026760121425605573,0.00457131228818281,15.569999694824219,0.33699989318847656
2019-02-06,-0.0004817836463537213,-0.001739066685977281,0.0012531804894198074,-0.0010154654237086195,-0.007044746265595332,-0.0016503962793686605,-0.009493458128897429,-0.005717502395416001,15.380000114440918,0.33699989318847656
2019-02-07,-0.013196388506589878,-0.01720252564259362,-0.017048590000321034,-0.023433620826889448,-0.01822026055631834,-0.021465123220510723,-0.006856894752523743,-0.004021773572518307,16.3700008392334,0.2969999313354492
2019-02-08,-0.010012868418626877,0.0017690536226420191,-0.012818617494448986,-0.008983719812166991,-0.007277686617111906,-0.01628416188674006,-0.01153431374632878,-0.005387770045634438,15.720000267028809,0.2669999599456787
2019-02-11,-0.004746644099372781,0.004233084053847925,-0.006471617726458996,0.0,-0.0017754320032859643,-0.014811671206945588,-0.0024683906935823287,0.003466871348849405,15.970000267028809,0.28600001335144043
2019-02-12,0.016905932395983148,0.009807559034114038,0.017058778537423387,0.02895744070690372,0.016381070798087538,0.023108564016512997,0.010412346608517687,0.015832354343346424,15.430000305175781,0.3059999942779541
2019-02-13,0.004764664805418462,0.00034834934320946884,0.005886451637085766,-0.0006118318708933011,0.0010278970078197037,0.0009710576009687718,-0.0002876977423123213,-0.007789365825878306,15.649999618530273,0.33500003814697266
2019-02-14,-0.006520483689512678,-0.01086024624661197,-0.009883583772210151,-0.010252028526978096,-0.011156657416914547,-0.011475675843772855,-0.012015982640175263,-0.012668129614155128,16.219999313354492,0.2840001583099365
2019-02-15,0.03010319200274831,0.02504473659714372,0.029207119696984682,0.014323760330024088,0.030537014214427623,0.03071182857717472,0.028712770661249346,0.023292288028583498,14.90999984741211,0.29600000381469727
2019-02-19,-0.003511609441153581,0.0006869229563377447,0.0017101994336329723,0.0032454717408974005,0.0008561814013005782,0.004040579614582183,0.009998106611414547,0.0,14.880000114440918,0.2740001678466797
2019-02-20,0.004836682324555195,0.009566070891288267,0.0040303566628914775,0.008670061772688175,-0.00035230074705867187,0.006147827034128194,0.012116073447457059,0.0062082423956205494,14.020000457763672,0.2710001468658447
2019-02-21,-0.0020835124095795656,-0.004088544541170263,-0.004962920038107128,-0.005031440597755461,-0.011343263300981142,-0.010902987786001126,-0.0008310347785892369,-0.006963277992746112,14.460000038146973,0.2929999828338623
2019-02-22,-0.00446623603187242,-0.007195758579809888,-0.0028022328911479787,-0.010955824718876109,-0.0018347571501638588,-0.004059650267338781,0.0030434693936939932,0.005086011270015784,13.510000228881836,0.26200008392333984
2019-02-25,0.010421669924844196,0.00651266731648,0.006061838199650097,0.012971439821477885,0.013429728669788593,0.009526003479572127,0.0009665398561936725,-0.005463787148433477,14.850000381469727,0.2800002098083496
2019-02-26,-0.007663697805870952,0.0006830912633297404,-0.0063737081263984885,-0.0014103542172987959,0.0012576827856571693,0.005201024058297704,0.002480218554403023,0.0020761357617929124,15.170000076293945,0.23599982261657715
2019-02-27,-0.001235416182283394,0.008160286186903617,0.004357352819890824,0.006231579215791412,0.0,0.0035305795132120612,-0.0028940322146727778,-0.005482733606003538,14.699999809265137,0.3000001907348633
2019-02-28,-0.00763642424046184,-0.010263568100374487,-0.00654316992108647,-0.00020033575595883356,-0.007092352251017752,-0.013721172391004753,-0.007899986742935163,-0.005131621585937865,14.779999732971191,0.3280000686645508
2019-03-01,0.000670355353059107,0.00787838609194479,0.007629358168240119,0.00280216747256339,0.007596859995020238,0.012310660080813982,0.012856993324245692,0.0039935644046963795,13.569999694824219,0.377000093460083
2019-03-04,-0.002300604224480703,-0.009599047296213926,-0.011230786493534532,0.0015976408047625834,-0.011263725909510174,-0.011834896409366816,-0.01815869456834634,-0.0149140057159993,14.630000114440918,0.3469998836517334
2019-03-05,-0.0007681648251438179,0.0017206612042691234,-0.012946096746070957,-0.004399808277325949,0.0001020135607041842,-0.0023838121871913556,0.0005595584574548092,0.014154580749809992,14.739999771118164,0.32199978828430176
2019-03-06,-0.003753243329267959,-0.00828690809386581,-0.006696527003985117,-0.0014041269042822525,-0.006449398670613944,-0.006704927552846341,-0.014504120605165791,-0.011269344884914921,15.739999771118164,0.2869999408721924
2019-03-07,-0.007257054839546923,-0.010106594194685212,-0.009806275002788295,-0.0028139956723050546,-0.01016754953227187,-0.010870733029947783,-0.03053257510472376,-0.016071480091496355,16.59000015258789,0.24099993705749512
2019-03-08,0.0003880022321341007,0.0034965498565436553,0.0025815863099125248,0.0024123610241534805,0.012731803127721016,0.0046042489134770275,-0.004102848275117927,0.004867815646885994,16.049999237060547,0.23200011253356934
2019-03-11,0.012924666049699132,0.010071337645569086,0.004020193074151976,-0.0008033806898427182,0.0037321669125910295,0.011777598752167218,0.008626572680498436,0.0067758825159639925,14.329999923706055,0.2629997730255127
2019-03-12,-0.0029748758483645814,0.0,0.007992300676373581,-0.002213237893424534,0.003362146238469402,0.004291752689973934,0.004502516534649548,0.0015425460637514133,13.770000457763672,0.21000003814697266
2019-03-13,0.0033582823341273705,0.012021352104910494,0.013285249883975524,0.005423267040519004,0.0031479936712926803,0.009000701620712714,0.01224356310500026,0.010157708676219637,13.40999984741211,0.22300004959106445
2019-03-14,0.009059258645025069,0.005787212839240351,0.0072008809561878995,0.008576862273449453,0.0011145430335815125,0.006580215918989145,0.00627953000380084,0.006083860226787172,13.5,0.24200010299682617
2019-03-15,0.011421362098017902,-0.0054459465751497,0.016705755006237073,0.006138174559006338,0.003992681184232379,0.014880708409430827,-0.0027066857118241863,0.0068001695737828025,12.880000114440918,0.2049999237060547
2019-03-18,0.005988407029215475,0.01759182547052102,0.011287611937802181,0.020901332682770384,0.021012641976949773,0.016025904358238856,0.010218685909713157,0.016060276928540836,13.100000381469727,0.21700000762939453
2019-03-19,-0.00364494003267477,-0.005717070435359762,-0.004560862793862033,-0.006205150617538521,-0.006690137623730925,-0.0018185897562765382,-0.009363071998435078,-0.016060276928540854,13.5600004196167,0.2090001106262207
2019-03-20,-0.021579475679003143,-0.03465787988069235,-0.020473465135748607,-0.019841485591819825,-0.03439548898542171,-0.0211547314753057,-0.027454404023335953,-0.02169442105983885,13.90999984741211,0.127000093460083
2019-03-21,-0.01591243612143901,-0.016191778051608968,-0.0060836639611504695,-0.010772147483086194,0.0013373298553453067,0.0023212831008607685,-0.002640361804077797,-0.0017330239264846125,13.630000114440918,0.12899994850158691
2019-03-22,-0.03069883733857236,-0.04240516144568242,-0.046929988680207806,-0.031580504959448884,-0.029308134487530363,-0.03323841543259569,-0.04629639480286452,-0.02715279882039794,16.479999542236328,0.056999921798706055
2019-03-25,-0.008354584905930405,-0.006313982850736657,-0.01071636563883741,-0.004772185856006126,-0.0023845434619707753,-0.011329637695406614,-0.0018479896535119108,-0.004366113331382489,16.329999923706055,0.029999971389770508
2019-03-26,0.009957236953078064,0.013691289341298846,0.014644401010988682,0.019157956494237453,0.011498551797212462,0.015157494386502154,0.01983877031206683,0.011076410543018948,14.680000305175781,0.009000062942504883
2019-03-27,-0.0034082209195168784,-0.006637222826574598,-0.008036091741725787,-0.004909181549452792,-0.0034675336506783077,-0.01225223331475305,-0.0100227641832008,-0.014662316053001872,15.149999618530273,-0.003999948501586914
2019-03-28,0.011283387001415493,0.011037689962700764,0.020373966891914765,0.00654004542128269,0.006033557252724451,0.013445305006538613,0.011381863267611071,0.005771437882551438,14.430000305175781,0.01900005340576172
2019-03-29,0.005149831724271699,0.009468156370392302,0.0038647814424532553,-0.01580936338250896,0.004227823092108864,0.006418849876119987,0.0001519364741659338,0.0007936574641479909,13.710000038146973,0.08599996566772461
2019-04-01,0.03313099996955752,0.0338530771091715,0.033815890021207363,0.01008947541714912,0.02443994608900122,0.031030039610735305,0.026688389671177586,0.02021852580564151,13.399999618530273,0.17400002479553223
2019-04-02,0.004767233865824874,0.011496713352419238,0.0009315280487490574,-0.012369033962522799,0.0038553061352919874,0.003897692225900653,-0.005637890257011893,-0.002140040012721279,13.359999656677246,0.11100006103515625
2019-04-03,0.0019950008376987435,-0.0010395677922776419,0.009885811773274949,0.013392550034433596,0.016869731232776953,0.015440709596917256,0.01212664585582332,-0.002144173105314657,13.739999771118164,0.14400005340576172
2019-04-04,0.009614136173908808,0.010691712863821154,0.011614025357084968,0.006324674712264592,0.006797638394665299,0.01231691089863812,0.008926650913801116,0.004089919291608894,13.579999923706055,0.1420001983642578
2019-04-05,-0.002371138293714723,-0.0024048047699553356,-0.004110466340794765,-0.007963031857436098,0.000741085084742797,-0.0006682309143260167,-0.0010200783222776334,-0.005261442177704833,12.819999694824219,0.13100004196166992
2019-04-08,0.003223268809046505,0.0030903411490949967,0.007901513188543265,0.0020478120472141588,0.0007903852459920859,0.0017805696582354057,0.008422787068575308,0.0013664303428726334,13.180000305175781,0.15400004386901855
2019-04-09,-0.007410247005177307,-0.00964541975536843,-0.013255425358600208,-0.015255001726665366,-0.009524844921688013,-0.01613666222547193,-0.01046676812292768,-0.0050862201887279445,14.279999732971191,0.13400006294250488
2019-04-10,0.004471776790655076,0.006211308252114967,0.004895949809276367,-0.007297015793022313,0.011694921759812757,0.004283599119607284,0.008295057524857546,0.005866382463719767,13.300000190734863,0.11400008201599121
2019-04-11,0.008413525845942828,0.0,0.005934912298344628,-0.0010465412682030958,-0.0007392497472791361,0.00784324356795864,0.0075079871445580745,0.007768600043727294,13.020000457763672,0.13899993896484375
2019-04-12,0.04581361441527784,0.037141410627931734,0.022651379144192404,-0.026532335280400825,0.024400476720615495,0.04132174034519864,0.02148800168328519,0.021436449910319233,12.010000228881836,0.18499994277954102
2019-04-15,-0.011485280368215186,-0.010998367446858092,-0.0005933331227583443,0.006004671461900502,-0.03890154560026536,-0.01315106411672666,-0.012894279456771724,-0.00398464915709194,12.319999694824219,0.19300007820129395
2019-04-16,0.010495568171796444,0.0013396927212201738,0.028241014190120983,0.01864059941956268,0.009608355907882074,0.02019423907978271,0.02242209960783064,0.015843508343751585,12.180000305175781,0.21399998664855957
2019-04-17,0.02839589108483132,0.0050074313659239445,0.014893400043546034,-0.0021008256526478023,0.029581826718558617,0.026029877349721047,-0.029434601774817607,-0.10009300526909334,12.600000381469727,0.21199989318847656
2019-04-18,-0.007376309658873625,0.0,-0.009712941649857821,0.0006309354582917328,-0.009618054849983014,-0.014821358427594564,0.004728031597536081,0.0012399546587360355,12.09000015258789,0.19499993324279785
2019-04-22,0.001233304978035526,0.0006655299806967744,-0.008359827992523884,-0.006748593976377564,-0.006382276688105142,-0.005483040084892975,-0.0008579127859493961,-0.004554942824821143,12.420000076293945,0.21499991416931152
2019-04-23,0.0012315424440196674,0.000665540920602611,0.0015909129892510332,0.001902916186672322,-0.0022505462206362653,0.0012682354540443379,-0.0444650451860941,0.005793554936189317,12.279999732971191,0.17999982833862305
2019-04-24,-0.0016717816816285457,-0.001663964203288955,-0.0053611184898867265,0.0027415632470304914,-0.017792444424548956,0.0006331633767456924,-0.010978318558205018,-0.006624021882392917,13.140000343322754,0.14700007438659668
2019-04-25,0.0005282800756196281,0.00199660641836578,-0.0014537847542129441,0.0006313771805416366,0.0042790592925147294,-0.001901398830789911,0.01441224195238084,0.008273121833289338,13.25,0.16899991035461426
2019-04-26,0.007541129764629149,0.00893609710709008,0.011284751818072846,0.009427193068546101,0.008307047206097647,0.012607966932458834,0.000745352143336876,0.0033092720035042414,12.729999542236328,0.14500021934509277
2019-04-29,0.014311409163233233,0.013743734020692263,0.0216315841843914,0.006442882787035322,0.01873220112379736,0.018116045730674865,0.01859289592746875,0.019426029505176207,13.109999656677246,0.17600011825561523
2019-04-30,-0.0006029608212849909,-0.006194153037084043,-0.0046564899234787455,0.0028962676611883104,-0.004844623568500719,-0.004342978820388557,-0.010877572509061097,0.005654126175378054,13.119999885559082,0.14100003242492676
2019-05-01,-0.007698356886868343,-0.010519591483500493,-0.010522106182212923,-0.003725123423433193,-0.005795490473657258,-0.014193188336030614,-0.01985303712319577,-0.004642345153617781,14.800000190734863,0.14800000190734863
2019-05-02,0.0021682266295250845,0.00790016175084393,0.005701262203137998,0.0014503831661057862,0.0012689323800800423,0.005032616207531747,0.002709894498845325,0.008059845108803376,14.420000076293945,0.1790001392364502
2019-05-03,0.006133091078628366,0.006861571067152962,0.010812318344011846,0.007220147104160251,0.012266782117648877,0.005215055508452395,0.010469967921000956,0.0028055754232041716,12.869999885559082,0.16299986839294434
2019-05-06,-0.008909707112796443,-0.007845554278348894,-0.0036857591476072917,-0.004532146688704006,-0.005266462609018326,-0.007309232383906399,-0.009417952746073118,-0.012890478756017697,15.4399995803833,0.13700008392333984
2019-05-07,-0.01646979179964118,-0.018215585258420756,-0.03247755789344953,-0.02636151280214237,-0.018579635382341978,-0.021182417836006856,-0.024170843611632242,-0.024418894967707425,19.31999969482422,0.07999992370605469
2019-05-08,-0.0053139970985644725,-0.004018854436041848,0.0008801236006884776,-0.0036107354784914703,-0.00832575191841891,-0.003861088591588212,-0.00772345498082834,-0.001871334038037774,19.399999618530273,0.1120002269744873
2019-05-09,-0.0007996883641754461,-0.0030246800305929237,-0.008686231289997568,0.004073583344003792,0.0033782166878751994,-0.001721209794079781,0.0007754642419921251,-0.0056350083081377605,19.100000381469727,0.08700013160705566
2019-05-10,-8.864772413020767e-05,-0.004385163103536811,0.003984431781872993,0.00873396799582489,0.0020810900367270735,-0.002370758237307287,0.004174481607303561,0.006675167331160474,16.040000915527344,0.08500003814697266
2019-05-13,-0.02757439072803423,-0.0460050424259369,-0.05323306984836968,-0.017544494170959924,-0.03566988994898052,-0.047733167981050435,-0.025472026645583772,-0.01994836819957836,20.549999237060547,0.05500006675720215
2019-05-14,0.007917469563588535,0.013012522312094118,0.013576299828312537,0.0034475245857080745,0.006696736756203765,-0.0038552542195305684,-0.0063516034747696645,-0.0029735255038890545,18.059999465942383,0.06599998474121094
2019-05-15,-0.003814250402402556,-0.011597721931796074,-0.005993827893005371,-0.01408044101328022,0.0006111743725149091,-0.0025027923511687787,-0.015571082121572696,-0.010692914515952999,16.440000534057617,0.029000043869018555
2019-05-16,0.012748048408218738,0.010548830206703873,0.016966169803044655,0.0013080906423651249,0.013855041050248132,0.008618932186177626,-0.003078573581919916,0.0006447273965784567,15.289999961853027,0.06699991226196289
2019-05-17,-0.004863288398499008,-0.006668038495001142,-0.013888020152284946,-0.0043668053687980655,-0.00862449493835167,-0.009074267017133536,-0.020163204428551663,-0.009933238087486728,15.960000038146973,0.06299996376037598
2019-05-20,0.0052224823757259335,0.0,-0.0016919219326418076,-0.005485080816958127,-0.0009625694692185616,-0.00022817657256147452,-0.008981969279500946,-0.002389952971204821,16.309999465942383,0.09599995613098145
2019-05-21,0.0034069968227509887,0.010159862963968987,0.017094529777525083,0.019176711970963337,0.009436135742483552,0.011783677281031149,-0.0015048564735874795,0.005207116752148907,14.949999809265137,0.09600019454956055
2019-05-22,-0.008178110427530708,-0.006995724936428153,-0.021723458241922653,-0.004977106179653272,-0.018194787094434336,-0.020483294505948223,-0.004360394783281561,-0.0010823219786323215,14.75,0.07299995422363281
2019-05-23,-0.019867380367376154,-0.02595736622761394,-0.011823337315987522,-0.01178282581596059,-0.01832356659682602,-0.018097878790764913,-0.0145591088363026,-0.020132062093665713,16.920000076293945,-0.006999969482421875
2019-05-24,0.009800754097857828,0.015016686870742871,0.007638909663612209,0.013300182350328787,0.005350926320041713,0.005836082297731839,0.005611896182171395,-0.0017702559206722497,15.850000381469727,0.03599977493286133
2019-05-28,-0.010906052738923954,-0.0099858100103008,-0.009361837039825177,-0.012641752351405876,-0.01861787141289099,-0.01855991635203311,-0.013315584826468014,-0.018549732098091447,17.5,-0.03000020980834961
2019-05-29,-0.0027682196498996343,-0.005390750864199461,-0.0012549746045415343,-0.0024155913408659426,-0.002867150174208018,0.0004737943262700697,-0.008282859398992424,-0.006109533827787804,17.899999618530273,-0.06200003623962402
2019-05-30,-0.010777078695662749,-0.02149073390726478,-0.0015708980731215499,-0.009499831468014084,-0.003622645066428248,-0.008569281519103418,-0.025091186591517427,-0.018555051490826764,17.299999237060547,-0.08299994468688965
2019-05-31,-0.010327275489379546,-0.02083407280676535,-0.023219862501053137,-0.015209473362959717,-0.0263898223122156,-0.027631424079838016,-0.018471036134440195,-0.013032357777458552,18.709999084472656,-0.1510000228881836
2019-06-03,0.004707417973744148,0.0030031614406400226,0.007374111928315324,0.0033751310452317784,0.003828290941681086,0.0009823864480911194,0.013483212671877265,0.00839737088647413,18.860000610351562,-0.19899988174438477
2019-06-04,0.03034450260604661,0.045429042809300615,0.050909873343309875,0.025722357363523584,0.0358685470047802,0.04206868710197812,0.028691728431438152,0.028396508518245475,16.969999313354492,-0.17600011825561523
2019-06-05,0.0035477176193668388,-0.0003582184148643885,-0.0015189678313897962,0.003932146913469727,-0.00761238148423217,-0.0011779279750248571,-0.03442238599817765,-0.015472108913031099,16.09000015258789,-0.16200017929077148
2019-06-06,0.002176694868049442,0.004313368690493097,0.010434837648019078,0.001307720697770206,0.0072435839484764186,0.008916209852150265,0.009651669191804841,0.004803734582477752,15.930000305175781,-0.13100004196166992
2019-06-07,-0.011023717399098703,-0.012633177423418887,-0.011803773178588479,-0.00633566329715579,0.0,-0.002572816512698732,0.0070895235897726816,0.013149289802042356,16.299999237060547,-0.13099980354309082
2019-06-10,0.010751816339977587,0.019425109254493457,0.021535261263881614,0.013928465836942289,0.02245286622544486,0.013722878895420006,0.010541469140462823,0.011198233850940894,15.9399995803833,-0.07700014114379883
2019-06-11,0.003076724606665707,0.006037974619059932,0.011259308326177594,-0.0002160709745948781,0.003137416610490523,0.008739416310695603,-0.03757225335572608,-0.008948365337061321,15.989999771118164,-0.07299995422363281
2019-06-12,-0.01282141719985105,-0.010322326514349247,-0.01588885025161758,-0.029617050096161005,-0.02343256074092197,-0.024337590798026606,-0.003999883680052591,-0.009029584004832102,15.90999984741211,-0.037999868392944336
2019-06-13,0.0024682752623367762,-0.00035777159650903157,0.004033454778489364,0.008425793935617976,0.006445371552589752,0.007712961228099915,0.002546757943658293,0.009703213977800898,15.819999694824219,-0.04900002479553223
2019-06-14,0.002552857091952447,0.003572855924366091,0.0059453745174895215,0.006602064747195655,0.0010965159359910023,-0.0030313549271028,0.005979202207068871,-0.000898483266550807,15.279999732971191,-0.032000064849853516
2019-06-17,-0.005478651901128957,-0.003930755567203213,-0.014028180297274083,-0.007043708682330817,-0.004340248886338609,-0.007265907313521134,-0.01510641791966523,-0.012212062177487682,15.350000381469727,-0.05200004577636719
2019-06-18,0.013550085982247039,0.024404371006101086,0.021410282900527357,0.018168104499368454,0.021513993402793363,0.01933657926593853,0.013298410286928464,-0.016286635349630253,15.149999618530273,-0.10800004005432129
2019-06-19,-0.007252428883046217,-0.010537703637144954,-0.005753385216053281,-0.009808935618894532,0.003379400931426242,-0.004625525094494756,-0.009089399034605272,-0.012801112569388314,14.329999923706055,-0.09599995613098145
2019-06-20,0.0025441908924692257,-0.001767050607934873,0.007516941804958287,0.004589278952242406,0.0003066360164946734,0.007390452623032409,0.011800013867334914,0.01002231462145962,14.75,-0.07700014114379883
2019-06-21,-0.00682938160396001,-0.005320205445401738,-0.0019106243540761888,0.022211260011889576,0.0012253293842183397,0.002757520906326034,0.001983388497078368,0.006702712420337468,15.399999618530273,0.013000011444091797
2019-06-24,-0.007152701903763478,-0.0049909502313224,-0.008272887346695684,-0.013310736774332862,0.007879772357953053,-0.011771766564898797,0.003775112834059284,-0.007630804961226475,15.260000228881836,-0.037000179290771484
2019-06-25,-0.008317407076636347,-0.00789390136398315,-0.012990327788660458,-0.002813168197568249,-0.007267349268955687,-0.00956492818836623,0.0048330639986202606,0.00809175261797921,16.280000686645508,-0.08899998664855957
2019-06-26,0.006659433786072355,0.00538917547954418,0.0101675581204127,-0.007396687805236623,0.004833818354698561,0.007705757407485738,-0.013664018778208293,-0.007163660077090265,16.209999084472656,-0.04399991035461426
2019-06-27,0.0033128631582382867,0.010691194725108561,0.01374021535540294,0.010642155673509823,0.011657117784330531,0.011563591452653533,0.007394521001158266,0.006241873782330031,15.819999694824219,-0.07999992370605469
2019-06-28,0.0268327557840499,0.027619430416699904,0.02721273064045823,0.02200689304596756,0.02614531560514813,0.007331083261794329,0.01582213243062581,0.01736405791499581,15.079999923706055,-0.03500008583068848
2019-07-01,0.016675621901011146,0.014378769168560356,0.010087337546558675,0.007789079253847014,0.01098531443480034,0.003190337401104989,0.011174994448840323,0.007221810049776461,14.0600004196167,-0.031000137329101562
2019-07-02,0.0010553985380513037,-0.00921974479798273,-0.0042497671287639515,-0.009692658501180564,-0.004263238009948989,-0.0027338433387752567,-0.015465353995606737,-0.005411619907638476,12.930000305175781,-0.17200005054473877
2019-07-03,-0.0015943977054182473,-0.0034364943788794053,0.005803759496392219,0.00906323131500984,0.0002914199876171916,0.003643717058659997,0.011577219734685151,0.009227417129318143,12.569999694824219,-0.1970001459121704
2019-07-05,0.00592130668476685,0.00720304803046667,0.007732922048010029,0.002305420422334648,0.008986704048434649,0.0049885977676667696,0.005826755230342107,-0.0024675602271844775,13.279999732971191,-0.11500000953674316
2019-07-08,-0.005478167887631604,-0.0020528023301959963,-0.0037887457414780136,-0.005037010107790478,-0.010395278595412732,-0.016419892150450772,-0.031112924455219494,-0.03426539955324232,13.960000038146973,-0.14400005340576172
2019-07-09,0.00424386360824487,0.005123856522216321,0.006026924266086374,0.006292284290403536,0.009769888814854848,0.0066461673408545145,0.00018166982461770772,0.008561633287729567,14.09000015258789,-0.14100003242492676
2019-07-10,-0.002915624231925316,-0.011307279705531267,-0.006026924266086494,-0.014318805609587962,-0.008701094274721492,-0.010793506750896525,-0.011873206114711557,-0.008329367782030793,13.029999732971191,-0.0690000057220459
2019-07-11,0.009510728923128603,0.011648020613880282,0.006725519940647569,-0.00021233008374634167,0.025784886299888586,0.019888514609175737,0.01132835552579404,0.014073110014589147,12.930000305175781,0.021999835968017578
2019-07-12,0.010461745240354578,0.0030606870012529334,0.002231690208671355,0.004656028948848317,0.012179954263023903,0.015497120252552081,0.0027213749083481267,-0.0020635984986395683,12.390000343322754,0.016000032424926758
2019-07-15,-0.012216421897023584,-0.007840342321502677,-0.0008363002914414164,-0.013819989809018452,-0.01109229912542076,-0.009854461674641435,0.0047001970343326085,-0.009457175010320356,12.680000305175781,0.006999969482421875
2019-07-16,0.010654251728273249,-0.007902611336493372,-0.0054533051674646275,-0.030651071831637188,0.0184504852873041,0.0,-0.011426412249721747,-0.0009270157026038349,12.859999656677246,0.01900005340576172
2019-07-17,-0.009864575642165752,0.006875370714684071,-0.007035513699822723,-0.001988546997854483,-0.010353996014097252,-0.014966148091209388,-0.004204610671785003,0.023158230985440786,13.970000267028809,-0.011999845504760742
2019-07-18,0.005947800914894448,0.009885759307903414,0.01360393376223723,0.013402255542332058,0.005703270362630266,0.01496614809120927,0.030666187239573553,0.016633034324614635,13.529999732971191,0.02500009536743164
2019-07-19,-0.009903319671337271,-0.0027174441061115066,-0.012192851861308474,0.004572591084519942,-0.004672624417548845,-0.0009005392710960732,0.0651600405925405,0.009097800733470477,14.449999809265137,0.03500008583068848
