Date,Market_Return_Proxy,VIX_Volatility,Treasury_10Y_Yield,Treasury_3M_Yield,Term_Spread
2019-02-13,274.989990234375,15.649999618530273,2.7079999446868896,2.372999906539917,0.33500003814697266
2019-02-14,274.3800048828125,16.219999313354492,2.6570000648498535,2.372999906539917,0.2840001583099365
2019-02-15,277.3699951171875,14.90999984741211,2.6659998893737793,2.369999885559082,0.29600000381469727
2019-02-19,277.8500061035156,14.880000114440918,2.6470000743865967,2.372999906539917,0.2740001678466797
2019-02-20,278.4100036621094,14.020000457763672,2.6540000438690186,2.382999897003174,0.2710001468658447
2019-02-21,277.4200134277344,14.460000038146973,2.687999963760376,2.3949999809265137,0.2929999828338623
2019-02-22,279.1400146484375,13.510000228881836,2.6549999713897705,2.3929998874664307,0.26200008392333984
2019-02-25,279.5199890136719,14.850000381469727,2.6730000972747803,2.3929998874664307,0.2800002098083496
2019-02-26,279.32000732421875,15.170000076293945,2.635999917984009,2.4000000953674316,0.23599982261657715
2019-02-27,279.20001220703125,14.699999809265137,2.693000078201294,2.3929998874664307,0.3000001907348633
2019-02-28,278.67999267578125,14.779999732971191,2.7109999656677246,2.382999897003174,0.3280000686645508
2019-03-01,280.4200134277344,13.569999694824219,2.755000114440918,2.378000020980835,0.377000093460083
2019-03-04,279.3999938964844,14.630000114440918,2.7219998836517334,2.375,0.3469998836517334
2019-03-05,279.0199890136719,14.739999771118164,2.7219998836517334,2.4000000953674316,0.32199978828430176
2019-03-06,277.3299865722656,15.739999771118164,2.691999912261963,2.4049999713897705,0.2869999408721924
2019-03-07,275.010009765625,16.59000015258789,2.635999917984009,2.3949999809265137,0.24099993705749512
2019-03-08,274.4599914550781,16.049999237060547,2.625,2.3929998874664307,0.23200011253356934
2019-03-11,278.44000244140625,14.329999923706055,2.6429998874664307,2.380000114440918,0.2629997730255127
2019-03-12,279.489990234375,13.770000457763672,2.6050000190734863,2.3949999809265137,0.21000003814697266
2019-03-13,281.3399963378906,13.40999984741211,2.6110000610351562,2.388000011444092,0.22300004959106445
2019-03-14,281.1600036621094,13.5,2.630000114440918,2.388000011444092,0.24200010299682617
2019-03-15,281.30999755859375,12.880000114440918,2.5929999351501465,2.388000011444092,0.2049999237060547
2019-03-18,282.3299865722656,13.100000381469727,2.6019999980926514,2.384999990463257,0.21700000762939453
2019-03-19,282.3999938964844,13.5600004196167,2.614000082015991,2.4049999713897705,0.2090001106262207
2019-03-20,281.54998779296875,13.90999984741211,2.5350000858306885,2.4079999923706055,0.127000093460083
2019-03-21,284.7300109863281,13.630000114440918,2.5369999408721924,2.4079999923706055,0.12899994850158691
2019-03-22,279.25,16.479999542236328,2.4549999237060547,2.3980000019073486,0.056999921798706055
2019-03-25,279.0400085449219,16.329999923706055,2.4200000762939453,2.390000104904175,0.029999971389770508
2019-03-26,281.1199951171875,14.680000305175781,2.4140000343322754,2.4049999713897705,0.009000062942504883
2019-03-27,279.6499938964844,15.149999618530273,2.374000072479248,2.378000020980835,-0.003999948501586914
2019-03-28,280.7099914550781,14.430000305175781,2.3889999389648438,2.369999885559082,0.01900005340576172
2019-03-29,282.4800109863281,13.710000038146973,2.4140000343322754,2.328000068664551,0.08599996566772461
2019-04-01,285.8299865722656,13.399999618530273,2.496999979019165,2.322999954223633,0.17400002479553223
2019-04-02,285.9700012207031,13.359999656677246,2.4809999465942383,2.369999885559082,0.11100006103515625
2019-04-03,286.4200134277344,13.739999771118164,2.5169999599456787,2.372999906539917,0.14400005340576172
2019-04-04,287.17999267578125,13.579999923706055,2.51200008392334,2.369999885559082,0.1420001983642578
2019-04-05,288.57000732421875,12.819999694824219,2.500999927520752,2.369999885559082,0.13100004196166992
2019-04-08,288.7900085449219,13.180000305175781,2.5190000534057617,2.365000009536743,0.15400004386901855
2019-04-09,287.30999755859375,14.279999732971191,2.499000072479248,2.365000009536743,0.13400006294250488
2019-04-10,288.2900085449219,13.300000190734863,2.4769999980926514,2.36299991607666,0.11400008201599121
2019-04-11,288.2099914550781,13.020000457763672,2.503999948501587,2.365000009536743,0.13899993896484375
2019-04-12,290.1600036621094,12.010000228881836,2.559999942779541,2.375,0.18499994277954102
2019-04-15,289.9700012207031,12.319999694824219,2.552999973297119,2.359999895095825,0.19300007820129395
2019-04-16,290.1600036621094,12.180000305175781,2.5920000076293945,2.378000020980835,0.21399998664855957
2019-04-17,289.45001220703125,12.600000381469727,2.5920000076293945,2.380000114440918,0.21199989318847656
2019-04-18,290.0199890136719,12.09000015258789,2.559999942779541,2.365000009536743,0.19499993324279785
2019-04-22,290.2699890136719,12.420000076293945,2.5899999141693115,2.375,0.21499991416931152
2019-04-23,292.8800048828125,12.279999732971191,2.569999933242798,2.390000104904175,0.17999982833862305
2019-04-24,292.2300109863281,13.140000343322754,2.5220000743865967,2.375,0.14700007438659668
2019-04-25,292.04998779296875,13.25,2.5339999198913574,2.365000009536743,0.16899991035461426
2019-04-26,293.4100036621094,12.729999542236328,2.505000114440918,2.359999895095825,0.14500021934509277
2019-04-29,293.8699951171875,13.109999656677246,2.5360000133514404,2.359999895095825,0.17600011825561523
2019-04-30,294.0199890136719,13.119999885559082,2.509000062942505,2.368000030517578,0.14100003242492676
2019-05-01,291.80999755859375,14.800000190734863,2.510999917984009,2.36299991607666,0.14800000190734863
2019-05-02,291.17999267578125,14.420000076293945,2.552000045776367,2.372999906539917,0.1790001392364502
2019-05-03,294.0299987792969,12.869999885559082,2.5309998989105225,2.368000030517578,0.16299986839294434
2019-05-06,292.82000732421875,15.4399995803833,2.5,2.36299991607666,0.13700008392333984
2019-05-07,287.92999267578125,19.31999969482422,2.447999954223633,2.368000030517578,0.07999992370605469
2019-05-08,287.5299987792969,19.399999618530273,2.4820001125335693,2.369999885559082,0.1120002269744873
2019-05-09,286.6600036621094,19.100000381469727,2.4570000171661377,2.369999885559082,0.08700013160705566
2019-05-10,288.1000061035156,16.040000915527344,2.4549999237060547,2.369999885559082,0.08500003814697266
2019-05-13,280.8599853515625,20.549999237060547,2.4049999713897705,2.3499999046325684,0.05500006675720215
2019-05-14,283.3999938964844,18.059999465942383,2.4189999103546143,2.3529999256134033,0.06599998474121094
2019-05-15,285.05999755859375,16.440000534057617,2.378999948501587,2.3499999046325684,0.029000043869018555
2019-05-16,287.70001220703125,15.289999961853027,2.4049999713897705,2.3380000591278076,0.06699991226196289
2019-05-17,285.8399963378906,15.960000038146973,2.3929998874664307,2.3299999237060547,0.06299996376037598
2019-05-20,283.95001220703125,16.309999465942383,2.4159998893737793,2.319999933242798,0.09599995613098145
2019-05-21,286.510009765625,14.949999809265137,2.4260001182556152,2.3299999237060547,0.09600019454956055
2019-05-22,285.6300048828125,14.75,2.3929998874664307,2.319999933242798,0.07299995422363281
2019-05-23,282.1400146484375,16.920000076293945,2.2960000038146973,2.302999973297119,-0.006999969482421875
2019-05-24,282.7799987792969,15.850000381469727,2.3239998817443848,2.2880001068115234,0.03599977493286133
2019-05-28,280.1499938964844,17.5,2.2679998874664307,2.2980000972747803,-0.03000020980834961
2019-05-29,278.2699890136719,17.899999618530273,2.2360000610351562,2.2980000972747803,-0.06200003623962402
2019-05-30,279.0299987792969,17.299999237060547,2.2269999980926514,2.309999942779541,-0.08299994468688965
2019-05-31,275.2699890136719,18.709999084472656,2.1419999599456787,2.2929999828338623,-0.1510000228881836
2019-06-03,274.57000732421875,18.860000610351562,2.0810000896453857,2.2799999713897705,-0.19899988174438477
2019-06-04,280.5299987792969,16.969999313354492,2.11899995803833,2.2950000762939453,-0.17600011825561523
2019-06-05,282.9599914550781,16.09000015258789,2.122999906539917,2.2850000858306885,-0.16200017929077148
2019-06-06,284.79998779296875,15.930000305175781,2.124000072479248,2.255000114440918,-0.13100004196166992
2019-06-07,287.6499938964844,16.299999237060547,2.0840001106262207,2.2149999141693115,-0.13099980354309082
2019-06-10,288.9700012207031,15.9399995803833,2.1429998874664307,2.2200000286102295,-0.07700014114379883
2019-06-11,288.8999938964844,15.989999771118164,2.140000104904175,2.2130000591278076,-0.07299995422363281
2019-06-12,288.3900146484375,15.90999984741211,2.127000093460083,2.1649999618530273,-0.037999868392944336
2019-06-13,289.5799865722656,15.819999694824219,2.0910000801086426,2.140000104904175,-0.04900002479553223
2019-06-14,289.260009765625,15.279999732971191,2.0929999351501465,2.125,-0.032000064849853516
2019-06-17,289.3699951171875,15.350000381469727,2.0859999656677246,2.138000011444092,-0.05200004577636719
2019-06-18,292.3999938964844,15.149999618530273,2.059999942779541,2.1679999828338623,-0.10800004005432129
2019-06-19,293.05999755859375,14.329999923706055,2.0290000438690186,2.125,-0.09599995613098145
2019-06-20,295.8599853515625,14.75,2.000999927520752,2.078000068664551,-0.07700014114379883
2019-06-21,294.0,15.399999618530273,2.068000078201294,2.055000066757202,0.013000011444091797
2019-06-24,293.6400146484375,15.260000228881836,2.0209999084472656,2.058000087738037,-0.037000179290771484
2019-06-25,290.760009765625,16.280000686645508,1.99399995803833,2.0829999446868896,-0.08899998664855957
2019-06-26,290.4700012207031,16.209999084472656,2.0490000247955322,2.0929999351501465,-0.04399991035461426
2019-06-27,291.5,15.819999694824219,2.005000114440918,2.0850000381469727,-0.07999992370605469
2019-06-28,293.0,15.079999923706055,2.0,2.0350000858306885,-0.03500008583068848
2019-07-01,295.6600036621094,14.0600004196167,2.0339999198913574,2.065000057220459,-0.031000137329101562
2019-07-02,296.42999267578125,12.930000305175781,1.9759999513626099,2.1480000019073486,-0.17200005054473877
2019-07-03,298.79998779296875,12.569999694824219,1.9529999494552612,2.1500000953674316,-0.1970001459121704
2019-07-05,298.4599914550781,13.279999732971191,2.0480000972747803,2.1630001068115234,-0.11500000953674316
2019-07-08,296.82000732421875,13.960000038146973,2.0339999198913574,2.177999973297119,-0.14400005340576172
2019-07-09,297.19000244140625,14.09000015258789,2.053999900817871,2.194999933242798,-0.14100003242492676
2019-07-10,298.6099853515625,13.029999732971191,2.061000108718872,2.130000114440918,-0.0690000057220459
2019-07-11,299.30999755859375,12.930000305175781,2.119999885559082,2.0980000495910645,0.021999835968017578
2019-07-12,300.6499938964844,12.390000343322754,2.1059999465942383,2.0899999141693115,0.016000032424926758
2019-07-15,300.75,12.680000305175781,2.0920000076293945,2.0850000381469727,0.006999969482421875
2019-07-16,299.7799987792969,12.859999656677246,2.121999979019165,2.1029999256134033,0.01900005340576172
2019-07-17,297.739990234375,13.970000267028809,2.061000108718872,2.072999954223633,-0.011999845504760742
2019-07-18,298.8299865722656,13.529999732971191,2.0380001068115234,2.013000011444092,0.02500009536743164
2019-07-19,297.1700134277344,14.449999809265137,2.0480000972747803,2.013000011444092,0.03500008583068848
2019-07-22,297.8999938964844,13.529999732971191,2.0429999828338623,2.0250000953674316,0.017999887466430664
2019-07-23,300.0299987792969,12.609999656677246,2.0739998817443848,2.0329999923706055,0.0409998893737793
2019-07-24,301.44000244140625,12.069999694824219,2.049999952316284,2.0399999618530273,0.009999990463256836
2019-07-25,300.0,12.739999771118164,2.0739998817443848,2.059999942779541,0.01399993896484375
2019-07-26,302.010009765625,12.15999984741211,2.0810000896453857,2.062999963760376,0.018000125885009766
2019-07-29,301.4599914550781,12.829999923706055,2.055000066757202,2.049999952316284,0.005000114440917969
2019-07-30,300.7200012207031,13.9399995803833,2.061000108718872,2.0399999618530273,0.021000146865844727
2019-07-31,297.42999267578125,16.1200008392334,2.0209999084472656,2.0299999713897705,-0.009000062942504883
2019-08-01,294.8399963378906,17.8700008392334,1.8940000534057617,2.0299999713897705,-0.1359999179840088
2019-08-02,292.6199951171875,17.610000610351562,1.8550000190734863,2.0,-0.14499998092651367
2019-08-05,283.82000732421875,24.59000015258789,1.7350000143051147,1.9529999494552612,-0.21799993515014648
2019-08-06,287.79998779296875,20.170000076293945,1.7389999628067017,1.9950000047683716,-0.2560000419616699
2019-08-07,287.9700012207031,19.489999771118164,1.684000015258789,1.968000054359436,-0.284000039100647
2019-08-08,293.6199951171875,16.90999984741211,1.715999960899353,1.9700000286102295,-0.25400006771087646
2019-08-09,291.6199951171875,17.969999313354492,1.7339999675750732,1.9500000476837158,-0.21600008010864258
2019-08-12,288.07000732421875,21.09000015258789,1.6390000581741333,1.9279999732971191,-0.28899991512298584
2019-08-13,292.54998779296875,17.520000457763672,1.6799999475479126,1.9550000429153442,-0.27500009536743164
2019-08-14,283.8999938964844,22.100000381469727,1.5809999704360962,1.9079999923706055,-0.3270000219345093
2019-08-15,284.6499938964844,21.18000030517578,1.5290000438690186,1.843000054359436,-0.3140000104904175
2019-08-16,288.8500061035156,18.469999313354492,1.5390000343322754,1.8229999542236328,-0.2839999198913574
2019-08-19,292.3299865722656,16.8799991607666,1.5980000495910645,1.8530000448226929,-0.2549999952316284
2019-08-20,290.0899963378906,17.5,1.5609999895095825,1.899999976158142,-0.33899998664855957
2019-08-21,292.45001220703125,15.800000190734863,1.5770000219345093,1.9279999732971191,-0.35099995136260986
2019-08-22,292.3599853515625,16.68000030517578,1.6100000143051147,1.937999963760376,-0.32799994945526123
2019-08-23,284.8500061035156,19.8700008392334,1.527999997138977,1.909999966621399,-0.3819999694824219
2019-08-26,288.0,19.31999969482422,1.5449999570846558,1.9329999685287476,-0.3880000114440918
2019-08-27,286.8699951171875,20.309999465942383,1.4900000095367432,1.9429999589920044,-0.45299994945526123
2019-08-28,288.8900146484375,19.350000381469727,1.465999960899353,1.940000057220459,-0.47400009632110596
2019-08-29,292.5799865722656,17.8799991607666,1.5160000324249268,1.940000057220459,-0.4240000247955322
2019-08-30,292.45001220703125,18.979999542236328,1.50600004196167,1.9329999685287476,-0.42699992656707764
2019-09-03,290.739990234375,19.65999984741211,1.465999960899353,1.909999966621399,-0.4440000057220459
2019-09-04,294.0400085449219,17.329999923706055,1.4589999914169312,1.9049999713897705,-0.44599997997283936
2019-09-05,297.82000732421875,16.270000457763672,1.565000057220459,1.9199999570846558,-0.3549998998641968
2019-09-06,298.04998779296875,15.0,1.5499999523162842,1.909999966621399,-0.36000001430511475
2019-09-09,298.20001220703125,15.270000457763672,1.621999979019165,1.9079999923706055,-0.28600001335144043
2019-09-10,298.1300048828125,15.199999809265137,1.7020000219345093,1.9129999876022339,-0.2109999656677246
2019-09-11,300.25,14.609999656677246,1.7330000400543213,1.9129999876022339,-0.1799999475479126
2019-09-12,301.2900085449219,14.220000267028809,1.7910000085830688,1.8949999809265137,-0.10399997234344482
2019-09-13,301.0899963378906,13.739999771118164,1.902999997138977,1.899999976158142,0.003000020980834961
2019-09-16,300.1600036621094,14.670000076293945,1.840999960899353,1.9450000524520874,-0.10400009155273438
2019-09-17,300.9200134277344,14.4399995803833,1.812000036239624,1.937999963760376,-0.12599992752075195
2019-09-18,301.1000061035156,13.949999809265137,1.7860000133514404,1.8799999952316284,-0.09399998188018799
2019-09-19,301.0799865722656,14.050000190734863,1.7740000486373901,1.8830000162124634,-0.10899996757507324
2019-09-20,298.2799987792969,15.319999694824219,1.7549999952316284,1.850000023841858,-0.09500002861022949
2019-09-23,298.2099914550781,14.90999984741211,1.7079999446868896,1.8450000286102295,-0.13700008392333984
2019-09-24,295.8699951171875,17.049999237060547,1.6349999904632568,1.8799999952316284,-0.24500000476837158
2019-09-25,297.6199951171875,15.960000038146973,1.7319999933242798,1.8450000286102295,-0.11300003528594971
2019-09-26,297.0,16.06999969482422,1.684999942779541,1.7699999809265137,-0.08500003814697266
2019-09-27,295.3999938964844,17.219999313354492,1.6749999523162842,1.7300000190734863,-0.05500006675720215
2019-09-30,296.7699890136719,16.239999771118164,1.6749999523162842,1.7699999809265137,-0.09500002861022949
2019-10-01,293.239990234375,18.559999465942383,1.6440000534057617,1.753000020980835,-0.10899996757507324
2019-10-02,288.05999755859375,20.559999465942383,1.5959999561309814,1.7350000143051147,-0.1390000581741333
2019-10-03,290.4200134277344,19.1200008392334,1.5360000133514404,1.6649999618530273,-0.12899994850158691
2019-10-04,294.3500061035156,17.040000915527344,1.5149999856948853,1.6549999713897705,-0.13999998569488525
2019-10-07,293.0799865722656,17.860000610351562,1.5529999732971191,1.6729999780654907,-0.12000000476837158
2019-10-08,288.5299987792969,20.280000686645508,1.5369999408721924,1.6549999713897705,-0.11800003051757812
2019-10-09,291.2699890136719,18.639999389648438,1.5889999866485596,1.628000020980835,-0.03900003433227539
2019-10-10,293.239990234375,17.56999969482422,1.6579999923706055,1.6330000162124634,0.02499997615814209
2019-10-11,296.2799987792969,15.579999923706055,1.7519999742507935,1.6230000257492065,0.12899994850158691
2019-10-14,295.95001220703125,14.569999694824219,1.7330000400543213,1.6180000305175781,0.11500000953674316
2019-10-15,298.8800048828125,13.539999961853027,1.7710000276565552,1.6180000305175781,0.15299999713897705
2019-10-16,298.3999938964844,13.680000305175781,1.7480000257492065,1.6150000095367432,0.13300001621246338
2019-10-17,299.2799987792969,13.789999961853027,1.7569999694824219,1.625,0.13199996948242188
2019-10-18,297.9700012207031,14.25,1.746999979019165,1.625,0.12199997901916504
2019-10-21,299.989990234375,14.0,1.7920000553131104,1.625,0.16700005531311035
2019-10-22,299.010009765625,14.460000038146973,1.7680000066757202,1.6150000095367432,0.15299999713897705
2019-10-23,299.8800048828125,14.010000228881836,1.7589999437332153,1.6150000095367432,0.14399993419647217
2019-10-24,300.3699951171875,13.710000038146973,1.7660000324249268,1.6230000257492065,0.14300000667572021
2019-10-25,301.6000061035156,12.649999618530273,1.8009999990463257,1.625,0.17599999904632568
2019-10-28,303.29998779296875,13.109999656677246,1.8530000448226929,1.6050000190734863,0.24800002574920654
2019-10-29,303.2099914550781,13.199999809265137,1.8350000381469727,1.5950000286102295,0.24000000953674316
2019-10-30,304.1400146484375,12.329999923706055,1.7979999780654907,1.5950000286102295,0.20299994945526123
2019-10-31,303.3299865722656,13.220000267028809,1.690999984741211,1.4980000257492065,0.1929999589920044
2019-11-01,306.1400146484375,12.300000190734863,1.7280000448226929,1.4850000143051147,0.24300003051757812
2019-11-04,307.3699951171875,12.829999923706055,1.7860000133514404,1.503000020980835,0.28299999237060547
2019-11-05,307.0299987792969,13.100000381469727,1.8660000562667847,1.5180000066757202,0.34800004959106445
2019-11-06,307.1000061035156,12.619999885559082,1.8140000104904175,1.5149999856948853,0.2990000247955322
2019-11-07,308.17999267578125,12.729999542236328,1.9259999990463257,1.5180000066757202,0.40799999237060547
2019-11-08,308.94000244140625,12.069999694824219,1.9329999685287476,1.5099999904632568,0.4229999780654907
2019-11-11,308.3500061035156,12.6899995803833,1.9429999589920044,1.5130000114440918,0.4299999475479126
2019-11-12,309.0,12.680000305175781,1.909000039100647,1.5329999923706055,0.3760000467300415
2019-11-13,309.1000061035156,13.0,1.8700000047683716,1.534999966621399,0.33500003814697266
2019-11-14,309.54998779296875,13.050000190734863,1.815000057220459,1.527999997138977,0.28700006008148193
2019-11-15,311.7900085449219,12.050000190734863,1.8339999914169312,1.527999997138977,0.3059999942779541
2019-11-18,312.0199890136719,12.460000038146973,1.8079999685287476,1.5230000019073486,0.2849999666213989
2019-11-19,311.92999267578125,12.859999656677246,1.7860000133514404,1.524999976158142,0.26100003719329834
2019-11-20,310.7699890136719,12.779999732971191,1.7380000352859497,1.5199999809265137,0.21800005435943604
2019-11-21,310.2699890136719,13.130000114440918,1.7719999551773071,1.5299999713897705,0.24199998378753662
2019-11-22,310.9599914550781,12.34000015258789,1.7740000486373901,1.5429999828338623,0.23100006580352783
2019-11-25,313.3699951171875,11.869999885559082,1.7640000581741333,1.5449999570846558,0.21900010108947754
2019-11-26,314.0799865722656,11.539999961853027,1.7400000095367432,1.565000057220459,0.17499995231628418
2019-11-27,315.4800109863281,11.75,1.7669999599456787,1.565000057220459,0.20199990272521973
2019-11-29,314.30999755859375,12.619999885559082,1.7760000228881836,1.5399999618530273,0.23600006103515625
2019-12-02,311.6400146484375,14.90999984741211,1.8359999656677246,1.5379999876022339,0.2979999780654907
2019-12-03,309.54998779296875,15.960000038146973,1.7089999914169312,1.5379999876022339,0.17100000381469727
2019-12-04,311.4599914550781,14.800000190734863,1.781000018119812,1.4980000257492065,0.28299999237060547
2019-12-05,312.0199890136719,14.520000457763672,1.7970000505447388,1.4930000305175781,0.30400002002716064
2019-12-06,314.8699951171875,13.619999885559082,1.8420000076293945,1.4800000190734863,0.3619999885559082
2019-12-09,313.8800048828125,15.859999656677246,1.8289999961853027,1.4980000257492065,0.3309999704360962
2019-12-10,313.5299987792969,15.680000305175781,1.8329999446868896,1.5149999856948853,0.3179999589920044
2019-12-11,314.4200134277344,14.989999771118164,1.7899999618530273,1.5199999809265137,0.26999998092651367
2019-12-12,317.1300048828125,13.9399995803833,1.8969999551773071,1.5299999713897705,0.3669999837875366
2019-12-13,317.32000732421875,12.630000114440918,1.819000005722046,1.5230000019073486,0.29600000381469727
2019-12-16,319.5,12.140000343322754,1.8919999599456787,1.524999976158142,0.3669999837875366
2019-12-17,319.57000732421875,12.289999961853027,1.8890000581741333,1.5299999713897705,0.3590000867843628
2019-12-18,319.5899963378906,12.579999923706055,1.9240000247955322,1.5180000066757202,0.406000018119812
2019-12-19,320.8999938964844,12.5,1.9079999923706055,1.5329999923706055,0.375
2019-12-20,320.7300109863281,12.510000228881836,1.9170000553131104,1.527999997138977,0.3890000581741333
2019-12-23,321.2200012207031,12.609999656677246,1.934999942779541,1.5199999809265137,0.41499996185302734
2019-12-24,321.2300109863281,12.670000076293945,1.909999966621399,1.5379999876022339,0.37199997901916504
2019-12-26,322.94000244140625,12.649999618530273,1.9049999713897705,1.534999966621399,0.3700000047683716
2019-12-27,322.8599853515625,13.430000305175781,1.8739999532699585,1.5180000066757202,0.3559999465942383
2019-12-30,321.0799865722656,14.819999694824219,1.8949999809265137,1.4900000095367432,0.4049999713897705
2019-12-31,321.8599853515625,13.779999732971191,1.9190000295639038,1.5049999952316284,0.4140000343322754
2020-01-02,324.8699951171875,12.470000267028809,1.8819999694824219,1.4950000047683716,0.3869999647140503
2020-01-03,322.4100036621094,14.020000457763672,1.7879999876022339,1.4730000495910645,0.31499993801116943
2020-01-06,323.6400146484375,13.850000381469727,1.8109999895095825,1.4880000352859497,0.3229999542236328
2020-01-07,322.7300109863281,13.789999961853027,1.8270000219345093,1.5,0.3270000219345093
2020-01-08,324.45001220703125,13.449999809265137,1.8739999532699585,1.4930000305175781,0.38099992275238037
2020-01-09,326.6499938964844,12.539999961853027,1.8580000400543213,1.5,0.3580000400543213
2020-01-10,325.7099914550781,12.5600004196167,1.8250000476837158,1.4980000257492065,0.3270000219345093
2020-01-13,327.95001220703125,12.319999694824219,1.8480000495910645,1.5099999904632568,0.3380000591278076
2020-01-14,327.45001220703125,12.390000343322754,1.8179999589920044,1.5299999713897705,0.2879999876022339
2020-01-15,328.19000244140625,12.420000076293945,1.7879999876022339,1.5080000162124634,0.2799999713897705
2020-01-16,330.9200134277344,12.319999694824219,1.809000015258789,1.5180000066757202,0.29100000858306885
2020-01-17,331.95001220703125,12.100000381469727,1.8359999656677246,1.5230000019073486,0.312999963760376
2020-01-21,331.29998779296875,12.850000381469727,1.7690000534057617,1.503000020980835,0.26600003242492676
2020-01-22,331.3399963378906,12.90999984741211,1.7690000534057617,1.5130000114440918,0.2560000419616699
2020-01-23,331.7200012207031,12.979999542236328,1.7400000095367432,1.5149999856948853,0.2250000238418579
2020-01-24,328.7699890136719,14.5600004196167,1.680999994277954,1.4900000095367432,0.19099998474121094
2020-01-27,323.5,18.229999542236328,1.6050000190734863,1.5049999952316284,0.10000002384185791
2020-01-28,326.8900146484375,16.280000686645508,1.6410000324249268,1.5299999713897705,0.11100006103515625
2020-01-29,326.6199951171875,16.389999389648438,1.593999981880188,1.5199999809265137,0.07400000095367432
2020-01-30,327.67999267578125,15.489999771118164,1.5579999685287476,1.527999997138977,0.029999971389770508
2020-01-31,321.7300109863281,18.84000015258789,1.5199999809265137,1.5099999904632568,0.009999990463256836
2020-02-03,324.1199951171875,17.969999313354492,1.5199999809265137,1.5180000066757202,0.001999974250793457
2020-02-04,329.05999755859375,16.049999237060547,1.6030000448226929,1.5379999876022339,0.06500005722045898
2020-02-05,332.8599853515625,15.149999618530273,1.6490000486373901,1.5199999809265137,0.12900006771087646
2020-02-06,333.9800109863281,14.960000038146973,1.6440000534057617,1.5299999713897705,0.11400008201599121
2020-02-07,332.20001220703125,15.470000267028809,1.5779999494552612,1.5180000066757202,0.059999942779541016
2020-02-10,334.67999267578125,15.039999961853027,1.5470000505447388,1.5199999809265137,0.027000069618225098
2020-02-11,335.260009765625,15.180000305175781,1.590000033378601,1.5379999876022339,0.05200004577636719
2020-02-12,337.4200134277344,13.739999771118164,1.6299999952316284,1.534999966621399,0.09500002861022949
2020-02-13,337.05999755859375,14.149999618530273,1.6169999837875366,1.5449999570846558,0.07200002670288086
2020-02-14,337.6000061035156,13.680000305175781,1.5880000591278076,1.534999966621399,0.05300009250640869
2020-02-18,336.7300109863281,14.829999923706055,1.555999994277954,1.534999966621399,0.021000027656555176
